Station Name,HALIFAX WINDSOR PARK,,,,,,,,,,,,,,,,,,,,,,
Province,NOVA SCOTIA,,,,,,,,,,,,,,,,,,,,,,
Latitude,44.66,,,,,,,,,,,,,,,,,,,,,,
Longitude,-63.61,,,,,,,,,,,,,,,,,,,,,,
Elevation,51,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,8202255,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71327,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,AHW,,,,,,,,,,,,,,,,,,,,,,
All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Legend,,,,,,,,,,,,,,,,,,,,,,,
E,Estimated,,,,,,,,,,,,,,,,,,,,,,
M,Missing,,,,,,,,,,,,,,,,,,,,,,
NA,Not Available,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2017-01-22 19:00,2017,1,22,19:00,-0.7,,-4.2,,77,,36,,13,,,,,,,,-5,,NA
2017-01-22 20:00,2017,1,22,20:00,-1.4,,-5,,76,,1,,12,,,,,,,,-5,,NA
2017-01-22 21:00,2017,1,22,21:00,-2,,-5.5,,77,,36,,11,,,,,,,,-6,,NA
2017-01-22 22:00,2017,1,22,22:00,-2.1,,-5.9,,75,,1,,10,,,,,,,,-6,,NA
2017-01-22 23:00,2017,1,22,23:00,-2,,-5.9,,74,,2,,13,,,,,,,,-6,,NA
2017-01-23 0:00,2017,1,23,0:00,-2.5,,-5.7,,79,,1,,7,,,,,,,,-5,,NA
2017-01-23 1:00,2017,1,23,1:00,-2.4,,-5.3,,80,,1,,10,,,,,,,,-6,,NA
2017-01-23 2:00,2017,1,23,2:00,-2.1,,-5.4,,78,,2,,9,,,,,,,,-6,,NA
2017-01-23 3:00,2017,1,23,3:00,-2.2,,-5.5,,78,,3,,9,,,,,,,,-6,,NA
2017-01-23 4:00,2017,1,23,4:00,-2.5,,-5.5,,80,,2,,10,,,,,,,,-6,,NA
2017-01-23 5:00,2017,1,23,5:00,-2.9,,-6.4,,77,,36,,13,,,,,,,,-8,,NA
2017-01-23 6:00,2017,1,23,6:00,-3,,-6.6,,76,,2,,10,,,,,,,,-7,,NA
2017-01-23 7:00,2017,1,23,7:00,-3.2,,-6.6,,77,,2,,7,,,,,,,,-6,,NA
2017-01-23 8:00,2017,1,23,8:00,-3.5,,-6.5,,80,,2,,9,,,,,,,,-7,,NA
2017-01-23 9:00,2017,1,23,9:00,-3.6,,-7.3,,76,,2,,9,,,,,,,,-7,,NA
2017-01-23 10:00,2017,1,23,10:00,-2.7,,-7.3,,71,,2,,11,,,,,,,,-7,,NA
2017-01-23 11:00,2017,1,23,11:00,-2.5,,-8.7,,62,,2,,13,,,,,,,,-7,,NA
2017-01-23 12:00,2017,1,23,12:00,-1.4,,-8.5,,58,,36,,10,,,,,,,,-5,,NA
2017-01-23 13:00,2017,1,23,13:00,-0.2,,-8.8,,52,,3,,10,,,,,,,,-4,,NA
2017-01-23 14:00,2017,1,23,14:00,0.6,,-8.7,,50,,3,,10,,,,,,,,,,NA
2017-01-23 15:00,2017,1,23,15:00,1.4,,-8.8,,46,,2,,5,,,,,,,,,,NA
2017-01-23 16:00,2017,1,23,16:00,1.6,,-10.1,,42,,3,,4,,,,,,,,,,NA
2017-01-23 17:00,2017,1,23,17:00,0.5,,-10.3,,44,,3,,5,,,,,,,,,,NA
2017-01-23 18:00,2017,1,23,18:00,-0.8,,-9,,54,,36,,3,,,,,,,,-2,,NA
2017-01-23 19:00,2017,1,23,19:00,-1.3,,-9.7,,53,,4,,5,,,,,,,,-3,,NA
2017-01-23 20:00,2017,1,23,20:00,-2.3,,-9.7,,57,,5,,8,,,,,,,,-5,,NA
2017-01-23 21:00,2017,1,23,21:00,-3,,-9.6,,60,,5,,8,,,,,,,,-6,,NA
2017-01-23 22:00,2017,1,23,22:00,-3.6,,-8.8,,67,,5,,10,,,,,,,,-8,,NA
2017-01-23 23:00,2017,1,23,23:00,,,,,,,,,,,,,,,,,,,
2017-01-24 0:00,2017,1,24,0:00,-4.1,,-7.5,,77,,7,,9,,,,,,,,-8,,NA
2017-01-24 1:00,2017,1,24,1:00,-3.8,,-7.1,,78,,7,,8,,,,,,,,-7,,NA
2017-01-24 2:00,2017,1,24,2:00,-4.1,,-7.1,,80,,7,,6,,,,,,,,-7,,NA
2017-01-24 3:00,2017,1,24,3:00,-4.3,,-7.2,,80,,6,,7,,,,,,,,-7,,NA
2017-01-24 4:00,2017,1,24,4:00,-4,,-6.9,,81,,6,,11,,,,,,,,-8,,NA
2017-01-24 5:00,2017,1,24,5:00,-3.6,,-6,,84,,7,,13,,,,,,,,-8,,NA
2017-01-24 6:00,2017,1,24,6:00,-2.8,,-5.1,,84,,6,,9,,,,,,,,-6,,NA
2017-01-24 7:00,2017,1,24,7:00,-2.4,,-4.9,,83,,9,,17,,,,,,,,-8,,NA
2017-01-24 8:00,2017,1,24,8:00,-1.9,,-4.3,,83,,9,,19,,,,,,,,-7,,NA
2017-01-24 9:00,2017,1,24,9:00,-1.1,,-3.1,,86,,9,,14,,,,,,,,-6,,NA
2017-01-24 10:00,2017,1,24,10:00,-0.5,,-2.1,,89,,9,,23,,,,,,,,-6,,NA
2017-01-24 11:00,2017,1,24,11:00,-0.3,,-1.6,,91,,8,,20,,,,,,,,-6,,NA
2017-01-24 12:00,2017,1,24,12:00,-0.2,,-2,,88,,8,,22,,,,,,,,-6,,NA
2017-01-24 13:00,2017,1,24,13:00,-0.2,,-1.3,,92,,8,,19,,,,,,,,-5,,NA
2017-01-24 14:00,2017,1,24,14:00,-0.1,,-1.1,,93,,9,,15,,,,,,,,-5,,NA
2017-01-24 15:00,2017,1,24,15:00,0.2,,-1,,92,,9,,8,,,,,,,,,,NA
2017-01-24 16:00,2017,1,24,16:00,0.5,,-0.3,,94,,9,,6,,,,,,,,,,NA
2017-01-24 17:00,2017,1,24,17:00,0.9,,0.2,,95,,9,,31,,,,,,,,,,NA
2017-01-24 18:00,2017,1,24,18:00,1.3,,0.7,,96,,9,,29,,,,,,,,,,NA
2017-01-24 19:00,2017,1,24,19:00,2,,1.4,,96,,10,,22,,,,,,,,,,NA
2017-01-24 20:00,2017,1,24,20:00,2.3,,1.7,,96,,9,,28,,,,,,,,,,NA
2017-01-24 21:00,2017,1,24,21:00,2.5,,1.8,,96,,9,,37,,,,,,,,,,NA
2017-01-24 22:00,2017,1,24,22:00,2.5,,1.9,,96,,9,,36,,,,,,,,,,NA
2017-01-24 23:00,2017,1,24,23:00,2.7,,2,,95,,9,,47,,,,,,,,,,NA
2017-01-25 0:00,2017,1,25,0:00,2.8,,2.2,,96,,10,,37,,,,,,,,,,NA
2017-01-25 1:00,2017,1,25,1:00,3,,2.4,,96,,9,,43,,,,,,,,,,NA
2017-01-25 2:00,2017,1,25,2:00,3.2,,2.6,,96,,9,,46,,,,,,,,,,NA
2017-01-25 3:00,2017,1,25,3:00,3.6,,3.1,,97,,9,,47,,,,,,,,,,NA
2017-01-25 4:00,2017,1,25,4:00,4.2,,3.8,,98,,9,,44,,,,,,,,,,NA
2017-01-25 5:00,2017,1,25,5:00,4.6,,4.4,,98,,10,,32,,,,,,,,,,NA
2017-01-25 6:00,2017,1,25,6:00,5.2,,5,,99,,11,,19,,,,,,,,,,NA
2017-01-25 7:00,2017,1,25,7:00,5.3,,5.3,,100,,10,,23,,,,,,,,,,NA
2017-01-25 8:00,2017,1,25,8:00,5.6,,5.6,,100,,9,,24,,,,,,,,,,NA
2017-01-25 9:00,2017,1,25,9:00,6.3,,6.3,,100,,9,,16,,,,,,,,,,NA
2017-01-25 10:00,2017,1,25,10:00,7.1,,7.1,,100,,9,,21,,,,,,,,,,NA
2017-01-25 11:00,2017,1,25,11:00,7.2,,7.2,,100,,9,,15,,,,,,,,,,NA
2017-01-25 12:00,2017,1,25,12:00,7.1,,7.1,,100,,9,,10,,,,,,,,,,NA
2017-01-25 13:00,2017,1,25,13:00,7.1,,7.1,,100,,6,,5,,,,,,,,,,NA
2017-01-25 14:00,2017,1,25,14:00,7.4,,7.4,,100,,3,,4,,,,,,,,,,NA
2017-01-25 15:00,2017,1,25,15:00,7.6,,7.6,,100,,4,,4,,,,,,,,,,NA
2017-01-25 16:00,2017,1,25,16:00,7.5,,7.5,,100,,34,,4,,,,,,,,,,NA
2017-01-25 17:00,2017,1,25,17:00,7,,7,,100,,31,,6,,,,,,,,,,NA
2017-01-25 18:00,2017,1,25,18:00,6.8,,6.8,,100,,30,,7,,,,,,,,,,NA
2017-01-25 19:00,2017,1,25,19:00,6.5,,6.5,,100,,31,,7,,,,,,,,,,NA
2017-01-25 20:00,2017,1,25,20:00,6.5,,6.5,,100,,29,,4,,,,,,,,,,NA
2017-01-25 21:00,2017,1,25,21:00,6.5,,6.5,,100,,29,,6,,,,,,,,,,NA
2017-01-25 22:00,2017,1,25,22:00,6,,6,,100,,28,,10,,,,,,,,,,NA
2017-01-25 23:00,2017,1,25,23:00,5.5,,5.5,,100,,28,,12,,,,,,,,,,NA
2017-01-26 0:00,2017,1,26,0:00,4.2,,4,,99,,28,,14,,,,,,,,,,NA
2017-01-26 1:00,2017,1,26,1:00,2.8,,2.4,,97,,28,,15,,,,,,,,,,NA
2017-01-26 2:00,2017,1,26,2:00,2.2,,1.6,,96,,28,,15,,,,,,,,,,NA
2017-01-26 3:00,2017,1,26,3:00,2.1,,0.9,,92,,28,,19,,,,,,,,,,NA
2017-01-26 4:00,2017,1,26,4:00,2,,0.6,,90,,28,,16,,,,,,,,,,NA
2017-01-26 5:00,2017,1,26,5:00,1.7,,0.6,,92,,28,,11,,,,,,,,,,NA
2017-01-26 6:00,2017,1,26,6:00,1.3,,0.3,,93,,27,,14,,,,,,,,,,NA
2017-01-26 7:00,2017,1,26,7:00,1.3,,0.1,,91,,26,,18,,,,,,,,,,NA
2017-01-26 8:00,2017,1,26,8:00,1.5,,-0.4,,87,,27,,17,,,,,,,,,,NA
2017-01-26 9:00,2017,1,26,9:00,1.3,,-0.4,,88,,27,,13,,,,,,,,,,NA
2017-01-26 10:00,2017,1,26,10:00,1.6,,-0.8,,84,,26,,12,,,,,,,,,,NA
2017-01-26 11:00,2017,1,26,11:00,2.3,,-1,,79,,24,,14,,,,,,,,,,NA
2017-01-26 12:00,2017,1,26,12:00,2.7,,-0.2,,81,,24,,14,,,,,,,,,,NA
2017-01-26 13:00,2017,1,26,13:00,3.3,,0.6,,83,,22,,15,,,,,,,,,,NA
2017-01-26 14:00,2017,1,26,14:00,3.3,,1.5,,88,,22,,15,,,,,,,,,,NA
2017-01-26 15:00,2017,1,26,15:00,3.8,,2.8,,94,,22,,11,,,,,,,,,,NA
2017-01-26 16:00,2017,1,26,16:00,4.2,,3.4,,94,,22,,9,,,,,,,,,,NA
2017-01-26 17:00,2017,1,26,17:00,4.5,,3.6,,94,,22,,6,,,,,,,,,,NA
2017-01-26 18:00,2017,1,26,18:00,5.4,,4.8,,96,,22,,7,,,,,,,,,,NA
2017-01-26 19:00,2017,1,26,19:00,5,,4.6,,98,,18,,5,,,,,,,,,,NA
2017-01-26 20:00,2017,1,26,20:00,5.5,,5.4,,100,,21,,5,,,,,,,,,,NA
2017-01-26 21:00,2017,1,26,21:00,5.8,,5.8,,100,,23,,4,,,,,,,,,,NA
2017-01-26 22:00,2017,1,26,22:00,5.8,,5.8,,100,,22,,10,,,,,,,,,,NA
2017-01-26 23:00,2017,1,26,23:00,4.8,,4.8,,100,,22,,12,,,,,,,,,,NA
2017-01-27 0:00,2017,1,27,0:00,4.8,,4.8,,100,,23,,11,,,,,,,,,,NA
2017-01-27 1:00,2017,1,27,1:00,4.4,,4.4,,100,,24,,16,,,,,,,,,,NA
2017-01-27 2:00,2017,1,27,2:00,4.5,,4.2,,98,,24,,13,,,,,,,,,,NA
2017-01-27 3:00,2017,1,27,3:00,4.7,,3.8,,94,,26,,18,,,,,,,,,,NA
2017-01-27 4:00,2017,1,27,4:00,3.6,,2.6,,93,,28,,14,,,,,,,,,,NA
2017-01-27 5:00,2017,1,27,5:00,1.4,,0.2,,92,,29,,26,,,,,,,,,,NA
2017-01-27 6:00,2017,1,27,6:00,0.7,,-2.1,,81,,28,,16,,,,,,,,,,NA
2017-01-27 7:00,2017,1,27,7:00,0.5,,-3.4,,75,,27,,20,,,,,,,,,,NA
2017-01-27 8:00,2017,1,27,8:00,0.6,,-2.3,,81,,24,,20,,,,,,,,,,NA
2017-01-27 9:00,2017,1,27,9:00,1.3,,-2.7,,75,,25,,21,,,,,,,,,,NA
2017-01-27 10:00,2017,1,27,10:00,1.5,,-1.9,,78,,24,,20,,,,,,,,,,NA
2017-01-27 11:00,2017,1,27,11:00,1.7,,-1.3,,80,,25,,18,,,,,,,,,,NA
2017-01-27 12:00,2017,1,27,12:00,1.6,,-0.9,,83,,27,,18,,,,,,,,,,NA
2017-01-27 13:00,2017,1,27,13:00,1.5,,-1.2,,82,,29,,11,,,,,,,,,,NA
2017-01-27 14:00,2017,1,27,14:00,0.8,,-1.2,,87,,29,,11,,,,,,,,,,NA
2017-01-27 15:00,2017,1,27,15:00,1.9,,-1.3,,79,,28,,13,,,,,,,,,,NA
2017-01-27 16:00,2017,1,27,16:00,2,,-0.8,,82,,27,,15,,,,,,,,,,NA
2017-01-27 17:00,2017,1,27,17:00,1.8,,-0.3,,86,,28,,9,,,,,,,,,,NA
2017-01-27 18:00,2017,1,27,18:00,1.9,,-0.5,,84,,25,,9,,,,,,,,,,NA
2017-01-27 19:00,2017,1,27,19:00,1.8,,-0.3,,86,,23,,4,,,,,,,,,,NA
2017-01-27 20:00,2017,1,27,20:00,2.3,,-0.9,,80,,28,,14,,,,,,,,,,NA
2017-01-27 21:00,2017,1,27,21:00,2.7,,-1.7,,73,,25,,12,,,,,,,,,,NA
2017-01-27 22:00,2017,1,27,22:00,1.6,,-0.5,,86,,25,,12,,,,,,,,,,NA
2017-01-27 23:00,2017,1,27,23:00,2.2,,-1.2,,78,,23,,12,,,,,,,,,,NA
2017-01-28 0:00,2017,1,28,0:00,1,,-1,,87,,24,,13,,,,,,,,,,NA
2017-01-28 1:00,2017,1,28,1:00,1.2,,-1.1,,85,,24,,14,,,,,,,,,,NA
2017-01-28 2:00,2017,1,28,2:00,1.2,,-2.3,,78,,25,,13,,,,,,,,,,NA
2017-01-28 3:00,2017,1,28,3:00,1.4,,-3.9,,68,,24,,17,,,,,,,,,,NA
2017-01-28 4:00,2017,1,28,4:00,1.1,,-3.9,,69,,24,,17,,,,,,,,,,NA
2017-01-28 5:00,2017,1,28,5:00,-0.1,,-2,,87,,24,,22,,,,,,,,-6,,NA
2017-01-28 6:00,2017,1,28,6:00,-0.3,,-1.9,,89,,25,,19,,,,,,,,-5,,NA
2017-01-28 7:00,2017,1,28,7:00,-1.6,,-5.8,,73,,27,,16,,,,,,,,-7,,NA
2017-01-28 8:00,2017,1,28,8:00,-2,,-6.4,,72,,26,,21,,,,,,,,-8,,NA
2017-01-28 9:00,2017,1,28,9:00,-2.2,,-4.8,,82,,26,,15,,,,,,,,-7,,NA
2017-01-28 10:00,2017,1,28,10:00,-1.7,,-5.8,,74,,27,,20,,,,,,,,-7,,NA
2017-01-28 11:00,2017,1,28,11:00,-0.9,,-5.8,,69,,27,,23,,,,,,,,-7,,NA
2017-01-28 12:00,2017,1,28,12:00,-0.3,,-6.8,,61,,25,,30,,,,,,,,-7,,NA
2017-01-28 13:00,2017,1,28,13:00,0.1,,-6.7,,60,,27,,25,,,,,,,,,,NA
2017-01-28 14:00,2017,1,28,14:00,1.4,,-7,,54,,26,,28,,,,,,,,,,NA
2017-01-28 15:00,2017,1,28,15:00,0.6,,-7.1,,56,,26,,25,,,,,,,,,,NA
2017-01-28 16:00,2017,1,28,16:00,0.6,,-6.7,,58,,27,,25,,,,,,,,,,NA
2017-01-28 17:00,2017,1,28,17:00,0.4,,-6.3,,61,,26,,25,,,,,,,,,,NA
2017-01-28 18:00,2017,1,28,18:00,0,,-6.7,,60,,27,,19,,,,,,,,-5,,NA
2017-01-28 19:00,2017,1,28,19:00,-0.2,,-7.3,,59,,27,,20,,,,,,,,-5,,NA
2017-01-28 20:00,2017,1,28,20:00,,,,,,,,,,,,,,,,,,,
2017-01-28 21:00,2017,1,28,21:00,-0.7,,-6.9,,63,,26,,19,,,,,,,,-6,,NA
2017-01-28 22:00,2017,1,28,22:00,-0.7,,-6.6,,65,,25,,15,,,,,,,,-5,,NA
2017-01-28 23:00,2017,1,28,23:00,-0.7,,-6.2,,67,,26,,15,,,,,,,,-5,,NA
2017-01-29 0:00,2017,1,29,0:00,-0.8,,-6.4,,66,,27,,15,,,,,,,,-5,,NA
2017-01-29 1:00,2017,1,29,1:00,-1.3,,-5.9,,71,,26,,15,,,,,,,,-6,,NA
2017-01-29 2:00,2017,1,29,2:00,-1.3,,-6,,70,,25,,11,,,,,,,,-5,,NA
2017-01-29 3:00,2017,1,29,3:00,-1.8,,-5.8,,74,,24,,10,,,,,,,,-5,,NA
2017-01-29 4:00,2017,1,29,4:00,-1.9,,-5.6,,76,,25,,11,,,,,,,,-6,,NA
2017-01-29 5:00,2017,1,29,5:00,-1.2,,-5.3,,74,,25,,12,,,,,,,,-5,,NA
2017-01-29 6:00,2017,1,29,6:00,-1.3,,-5.1,,75,,23,,10,,,,,,,,-5,,NA
2017-01-29 7:00,2017,1,29,7:00,-1.4,,-4.9,,77,,23,,11,,,,,,,,-5,,NA
2017-01-29 8:00,2017,1,29,8:00,-1.5,,-4.5,,80,,24,,9,,,,,,,,-5,,NA
2017-01-29 9:00,2017,1,29,9:00,-0.2,,-3.5,,78,,23,,7,,,,,,,,-3,,NA
2017-01-29 10:00,2017,1,29,10:00,1.4,,-2.2,,77,,23,,8,,,,,,,,,,NA
2017-01-29 11:00,2017,1,29,11:00,2,,-0.9,,82,,23,,9,,,,,,,,,,NA
2017-01-29 12:00,2017,1,29,12:00,2.7,,-1.3,,75,,23,,11,,,,,,,,,,NA
2017-01-29 13:00,2017,1,29,13:00,2.4,,-1.2,,77,,23,,13,,,,,,,,,,NA
2017-01-29 14:00,2017,1,29,14:00,2.9,,-1.2,,75,,23,,15,,,,,,,,,,NA
2017-01-29 15:00,2017,1,29,15:00,3.1,,-2.1,,69,,24,,16,,,,,,,,,,NA
2017-01-29 16:00,2017,1,29,16:00,3.2,,-2.2,,68,,24,,16,,,,,,,,,,NA
2017-01-29 17:00,2017,1,29,17:00,3.1,,-2.6,,66,,24,,15,,,,,,,,,,NA
2017-01-29 18:00,2017,1,29,18:00,2.4,,-2,,73,,23,,11,,,,,,,,,,NA
2017-01-29 19:00,2017,1,29,19:00,1.5,,-1,,83,,23,,9,,,,,,,,,,NA
2017-01-29 20:00,2017,1,29,20:00,1.1,,-1.2,,85,,22,,12,,,,,,,,,,NA
2017-01-29 21:00,2017,1,29,21:00,0.9,,-1,,88,,23,,10,,,,,,,,,,NA
2017-01-29 22:00,2017,1,29,22:00,0.6,,-0.8,,90,,23,,10,,,,,,,,,,NA
2017-01-29 23:00,2017,1,29,23:00,0.2,,-1.1,,91,,22,,7,,,,,,,,,,NA
2017-01-30 0:00,2017,1,30,0:00,0.4,,-0.7,,92,,22,,7,,,,,,,,,,NA
2017-01-30 1:00,2017,1,30,1:00,0.2,,-1.5,,88,,24,,9,,,,,,,,,,NA
2017-01-30 2:00,2017,1,30,2:00,-0.1,,-2.5,,84,,24,,9,,,,,,,,-3,,NA
2017-01-30 3:00,2017,1,30,3:00,-0.6,,-2.7,,86,,25,,4,,,,,,,,-2,,NA
2017-01-30 4:00,2017,1,30,4:00,-1.1,,-3.4,,85,,35,,2,,,,,,,,-2,,NA
2017-01-30 5:00,2017,1,30,5:00,-2.4,,-3.5,,92,,20,,1,,,,,,,,-3,,NA
2017-01-30 6:00,2017,1,30,6:00,-2,,-3,,93,,23,,3,,,,,,,,-3,,NA
2017-01-30 7:00,2017,1,30,7:00,-2.8,,-3.5,,95,,30,,2,,,,,,,,-4,,NA
2017-01-30 8:00,2017,1,30,8:00,-2.5,,-3.1,,96,,31,,1,,,,,,,,-3,,NA
2017-01-30 9:00,2017,1,30,9:00,-2.1,,-2.7,,96,,27,,2,,,,,,,,-3,,NA
2017-01-30 10:00,2017,1,30,10:00,-1.4,,-2.7,,91,,27,,2,,,,,,,,-2,,NA
2017-01-30 11:00,2017,1,30,11:00,0.2,,-2.7,,81,,32,,2,,,,,,,,,,NA
2017-01-30 12:00,2017,1,30,12:00,2.2,,-3.4,,67,,23,,2,,,,,,,,,,NA
2017-01-30 13:00,2017,1,30,13:00,3.7,,-4.2,,56,,24,,11,,,,,,,,,,NA
2017-01-30 14:00,2017,1,30,14:00,4.7,,-6.2,,45,,24,,11,,,,,,,,,,NA
2017-01-30 15:00,2017,1,30,15:00,4,,-6,,48,,25,,12,,,,,,,,,,NA
2017-01-30 16:00,2017,1,30,16:00,3.6,,-5.6,,51,,23,,12,,,,,,,,,,NA
2017-01-30 17:00,2017,1,30,17:00,2.4,,-4.2,,62,,30,,5,,,,,,,,,,NA
2017-01-30 18:00,2017,1,30,18:00,1.3,,-2.3,,77,,20,,3,,,,,,,,,,NA
2017-01-30 19:00,2017,1,30,19:00,1.3,,-3.5,,70,,9,,7,,,,,,,,,,NA
2017-01-30 20:00,2017,1,30,20:00,1.1,,-1.2,,85,,17,,4,,,,,,,,,,NA
2017-01-30 21:00,2017,1,30,21:00,0.7,,-3.4,,74,,8,,9,,,,,,,,,,NA
2017-01-30 22:00,2017,1,30,22:00,0.1,,-3.7,,76,,6,,7,,,,,,,,,,NA
2017-01-30 23:00,2017,1,30,23:00,-0.2,,-3.9,,76,,35,,3,,,,,,,,-1,,NA
2017-01-31 0:00,2017,1,31,0:00,-0.1,,-4.7,,71,,3,,5,,,,,,,,-2,,NA
2017-01-31 1:00,2017,1,31,1:00,-0.3,,-4.8,,72,,35,,6,,,,,,,,-2,,NA
2017-01-31 2:00,2017,1,31,2:00,-0.8,,-4.4,,77,,33,,10,,,,,,,,-4,,NA
2017-01-31 3:00,2017,1,31,3:00,-1.9,,-5.6,,76,,34,,14,,,,,,,,-7,,NA
2017-01-31 4:00,2017,1,31,4:00,-2.5,,-8.6,,63,,35,,12,,,,,,,,-7,,NA
2017-01-31 5:00,2017,1,31,5:00,-2.7,,-8.2,,66,,36,,8,,,,,,,,-6,,NA
2017-01-31 6:00,2017,1,31,6:00,-2.9,,-8,,68,,36,,9,,,,,,,,-6,,NA
2017-01-31 7:00,2017,1,31,7:00,-2.7,,-7.9,,67,,34,,5,,,,,,,,-5,,NA
2017-01-31 8:00,2017,1,31,8:00,-2.9,,-7.6,,70,,33,,8,,,,,,,,-6,,NA
2017-01-31 9:00,2017,1,31,9:00,-3,,-7.7,,70,,30,,8,,,,,,,,-6,,NA
2017-01-31 10:00,2017,1,31,10:00,-2.5,,-7.9,,66,,31,,5,,,,,,,,-4,,NA
2017-01-31 11:00,2017,1,31,11:00,-2,,-8.5,,61,,27,,7,,,,,,,,-5,,NA
2017-01-31 12:00,2017,1,31,12:00,-1.4,,-9.7,,53,,25,,19,,,,,,,,-7,,NA
2017-01-31 13:00,2017,1,31,13:00,-0.7,,-9.8,,50,,25,,16,,,,,,,,-5,,NA
2017-01-31 14:00,2017,1,31,14:00,-0.8,,-10.2,,49,,26,,16,,,,,,,,-6,,NA
2017-01-31 15:00,2017,1,31,15:00,-1.5,,-7.9,,61,,28,,14,,,,,,,,-6,,NA
2017-01-31 16:00,2017,1,31,16:00,-2.5,,-7.2,,70,,31,,12,,,,,,,,-7,,NA
2017-01-31 17:00,2017,1,31,17:00,-2.8,,-7.4,,71,,32,,8,,,,,,,,-6,,NA
2017-01-31 18:00,2017,1,31,18:00,-2.8,,-8.8,,63,,31,,6,,,,,,,,-5,,NA
2017-01-31 19:00,2017,1,31,19:00,-3.5,,-9.2,,65,,33,,7,,,,,,,,-6,,NA
2017-01-31 20:00,2017,1,31,20:00,-4.4,,-9.3,,68,,28,,4,,,,,,,,-6,,NA
2017-01-31 21:00,2017,1,31,21:00,-4.8,,-9.8,,68,,27,,3,,,,,,,,-6,,NA
2017-01-31 22:00,2017,1,31,22:00,-5,,-8.5,,76,,1,,5,,,,,,,,-7,,NA
2017-01-31 23:00,2017,1,31,23:00,-5.7,,-9.6,,74,,36,,3,,,,,,,,-7,,NA
2017-02-01 0:00,2017,2,1,0:00,-6.1,,-9.6,,77,,4,,5,,,,,,,,-9,,NA
2017-02-01 1:00,2017,2,1,1:00,-5.9,,-9.5,,76,,10,,2,,,,,,,,-7,,NA
2017-02-01 2:00,2017,2,1,2:00,-7,,-9.7,,81,,34,,2,,,,,,,,-8,,NA
2017-02-01 3:00,2017,2,1,3:00,-5.8,,-8.7,,80,,36,,3,,,,,,,,-7,,NA
2017-02-01 4:00,2017,2,1,4:00,-5.8,,-8.5,,81,,35,,3,,,,,,,,-7,,NA
2017-02-01 5:00,2017,2,1,5:00,-6,,-10.2,,73,,4,,5,,,,,,,,-8,,NA
2017-02-01 6:00,2017,2,1,6:00,-6.6,,-9.2,,82,,31,,4,,,,,,,,-9,,NA
2017-02-01 7:00,2017,2,1,7:00,-7.1,,-8.7,,88,,35,,3,,,,,,,,-9,,NA
2017-02-01 8:00,2017,2,1,8:00,-7.4,,-9.3,,86,,32,,2,,,,,,,,-8,,NA
2017-02-01 9:00,2017,2,1,9:00,-6.4,,-8.7,,84,,31,,4,,,,,,,,-8,,NA
2017-02-01 10:00,2017,2,1,10:00,-5.6,,-8.4,,81,,29,,3,,,,,,,,-7,,NA
2017-02-01 11:00,2017,2,1,11:00,-4.4,,-7.8,,77,,28,,3,,,,,,,,-6,,NA
2017-02-01 12:00,2017,2,1,12:00,-2.3,,-5.7,,78,,9,,6,,,,,,,,-5,,NA
2017-02-01 13:00,2017,2,1,13:00,-1.3,,-5.4,,74,,10,,7,,,,,,,,-4,,NA
2017-02-01 14:00,2017,2,1,14:00,-0.7,,-4.5,,75,,9,,9,,,,,,,,-4,,NA
2017-02-01 15:00,2017,2,1,15:00,-0.7,,-4.8,,74,,13,,9,,,,,,,,-4,,NA
2017-02-01 16:00,2017,2,1,16:00,-2,,-2.7,,95,,12,,12,,,,,,,,-6,,NA
2017-02-01 17:00,2017,2,1,17:00,-2.2,,-2.2,,100,,11,,12,,,,,,,,-6,,NA
2017-02-01 18:00,2017,2,1,18:00,-2.2,,-2.2,,100,,11,,15,,,,,,,,-7,,NA
2017-02-01 19:00,2017,2,1,19:00,-2.4,,-2.4,,100,,10,,16,,,,,,,,-8,,NA
2017-02-01 20:00,2017,2,1,20:00,-2,,-2,,100,,11,,18,,,,,,,,-7,,NA
2017-02-01 21:00,2017,2,1,21:00,-1.7,,-1.7,,100,,8,,6,,,,,,,,-4,,NA
2017-02-01 22:00,2017,2,1,22:00,-1.7,,-1.7,,100,,33,,4,,,,,,,,-3,,NA
2017-02-01 23:00,2017,2,1,23:00,-1.8,,-1.8,,100,,32,,9,,,,,,,,-5,,NA
2017-02-02 0:00,2017,2,2,0:00,-2.4,,-2.4,,100,,30,,11,,,,,,,,-6,,NA
2017-02-02 1:00,2017,2,2,1:00,-2.5,,-2.5,,100,,29,,10,,,,,,,,-6,,NA
